"","Assemblage","Order.q","SC","m","Method","qFD","s.e.","qFD.LCL","qFD.UCL"
"1950","1015704",0,0.95,27.9072675135739,"Rarefaction",2.12624478908168,0.0770681815697105,1.97519392885105,2.2772956493123
"1951","1015706",0,0.95,10.6382660392322,"Extrapolation",2.12431191313226,0.493558638214178,1.15695475797383,3.09166906829068
"1952","1015708",0,0.95,56.4968460990288,"Rarefaction",2.45661750623982,0.0413567816762191,2.37555970363794,2.5376753088417
"1953","1015721",0,0.95,15.9083049616548,"Extrapolation",1.94532117285109,0.16944651248124,1.61321211108195,2.27743023462024
"1954","1015722",0,0.95,19.291113460621,"Extrapolation",2.07173307686056,0.243599116052886,1.59428758273111,2.54917857099001
"1955","1015723",0,0.95,9.12853387405436,"Extrapolation",1.7021501398695,0.151209725261989,1.4057845242438,1.99851575549519
"1956","1016916",0,0.95,14.5749944735215,"Rarefaction",1.56132987933902,0.150882522483977,1.26560556937387,1.85705418930417
"1957","1016918",0,0.95,57.0890073893453,"Extrapolation",2.05573600299323,0.252601933064388,1.56064531176183,2.55082669422463
"1958","1016919",0,0.95,28.3521632378375,"Rarefaction",2.37565283464701,0.0856294915781219,2.20782211513942,2.54348355415461
"1959","1016921",0,0.95,9.6492441657957,"Extrapolation",1.57414964412245,0.179364451815261,1.22260177845777,1.92569750978713
"1960","1016922",0,0.95,115.08523579988,"Rarefaction",2.64798600145543,0.0977834801000402,2.45633390217636,2.8396381007345
"1961","1016924",0,0.95,11.5123380259381,"Extrapolation",1.65242497682714,0.17122464326813,1.31683084275589,1.9880191108984
"1962","1016927",0,0.95,11.1320092224243,"Rarefaction",1.67048253928508,0.113770115020808,1.44749721132732,1.89346786724285
"1963","1016936",0,0.95,14.6847321734936,"Extrapolation",1.72606985246504,0.237286792225955,1.26099628569513,2.19114341923495
"1964","1018130",0,0.95,31.9913254273859,"Extrapolation",1.75084057182415,0.222050997242082,1.31562861449847,2.18605252914983
"1965","1018135",0,0.95,9.12853387405436,"Extrapolation",1.52594067838041,0.108840280112695,1.31261764929227,1.73926370746854
"1966","1018136",0,0.95,97.5309295307548,"Rarefaction",2.3473525104587,0.132964719963769,2.08674644811526,2.60795857280214
"1967","1018137",0,0.95,12.685017150535,"Rarefaction",1.43464824388403,0.060868898256274,1.3153473955231,1.55394909224496
"1968","1018138",0,0.95,125.221842752205,"Rarefaction",3.30031615194741,0.195179258754952,2.91777183425848,3.68286046963634
"1969","1018152",0,0.95,40.8372555080176,"Rarefaction",2.63572286047083,0.056340616132062,2.52529728198519,2.74614843895647
"1970","1019342",0,0.95,15.4192475435108,"Rarefaction",1.51233227117473,0.0970236265099918,1.32216945756569,1.70249508478378
"1971","1019350",0,0.95,78.3285060500798,"Rarefaction",3.00912031910388,0.107953605924854,2.79753513948993,3.22070549871782
"1972","1019351",0,0.95,118.686957629238,"Rarefaction",3.21623692850974,0.173844782947269,2.87550741503291,3.55696644198657
"1973","1019352",0,0.95,90.6298781771728,"Rarefaction",3.13964154956594,0.0481962353496623,3.04517866409019,3.23410443504169
"1974","1019353",0,0.95,45.9272497561162,"Extrapolation",2.44286124597642,0.154480146698547,2.1400857221208,2.74563676983204
"1975","1020556",0,0.95,9.26184886256524,"Rarefaction",1.59010593637683,0.0176490199779821,1.55551449285755,1.6246973798961
"1976","1021768",0,0.95,10.3766351793992,"Rarefaction",1.99633261105003,0.0977158769055746,1.80481301159735,2.1878522105027
"1977","1024206",0,0.95,35.1731644154406,"Extrapolation",1.75277055161196,0.0607433655617074,1.63371574281126,1.87182536041265
"1978","1024208",0,0.95,42.6529437612624,"Extrapolation",2.40105314478103,0.259037009220906,1.89334993604508,2.90875635351697
"1979","1026621",0,0.95,8.57822332212604,"Extrapolation",1.58715984807398,0.207897047165218,1.17968912313793,1.99463057301003
"1980","1027840",0,0.95,23.488229383585,"Rarefaction",2.26019637791092,0.157583733610565,1.95133793548486,2.56905482033698
"1981","1030270",0,0.95,82.7196124036399,"Extrapolation",2.19189137912262,0.105654850841413,1.9848116766815,2.39897108156374
"1982","1030271",0,0.95,83.5839341719167,"Extrapolation",2.09080048065149,0.154741588805048,1.78751253968309,2.39408842161989
"1983","1031489",0,0.95,9.98461535453752,"Rarefaction",1.6642598028732,0.114219630281469,1.44039344119404,1.88812616455236
"1984","1032676",0,0.95,14.0798085920463,"Rarefaction",1.29341967697564,0.0683299493730745,1.15949543713897,1.42734391681231
"1985","1033890",0,0.95,18.5000145859962,"Rarefaction",1.63007977640716,0.109575144333978,1.41531643991178,1.84484311290253
"1986","1033910",0,0.95,9.12853387405436,"Extrapolation",2.01308916078384,0.281205525210774,1.46193645911705,2.56424186245063
"1987","1033912",0,0.95,7.51457317282976,"Extrapolation",1.60340476454509,0.15948208065401,1.29082563028372,1.91598389880646
"1988","1035104",0,0.95,9.02725860596032,"Extrapolation",1.75955719814787,0.180975935478037,1.40485088254247,2.11426351375327
"1989","1036319",0,0.95,9.12853387405436,"Extrapolation",1.48838297988349,0.110001874542856,1.2727832675476,1.70398269221939
"1990","1036343",0,0.95,40.8612758604366,"Extrapolation",2.56370057486429,0.444923804982129,1.6916659412348,3.43573520849379
"1991","1041182",0,0.95,21.2537152444139,"Rarefaction",1.53978556391948,0.142031346747576,1.26140923961851,1.81816188822045
"1992","1042396",0,0.95,22.3207711970837,"Extrapolation",1.26289371108354,0.0464283915159025,1.17189573585224,1.35389168631483
"1993","1046047",0,0.95,5.34757081520634,"Rarefaction",1.45838731925641,0.101451622030816,1.25954579390284,1.65722884460998
"1994","1047491",0,0.95,7.59112841646574,"Rarefaction",1.45998496793435,0.0277592300939439,1.40557787671166,1.51439205915705
"1995","1050904",0,0.95,17.8111821720601,"Rarefaction",1.71386171451788,0.106914987074455,1.50431219044439,1.92341123859138
"1996","1052114",0,0.95,16.7143158733147,"Rarefaction",1.98932449788582,0.133376313410947,1.72791172720963,2.250737268562
"1997","1052115",0,0.95,45.7657333932347,"Rarefaction",2.57339416828403,0.0522812905793885,2.47092472168315,2.6758636148849
"1998","1052298",0,0.95,22.4249869349148,"Rarefaction",2.14226925742098,0.190582789045728,1.76873385481815,2.5158046600238
"1999","1053330",0,0.95,12.9691053771841,"Rarefaction",1.21286215340207,0.147174983041017,0.924404487216381,1.50131981958776
"2000","1053331",0,0.95,21.0969896824008,"Rarefaction",1.6435129053888,0.0912858129480574,1.46459599971115,1.82242981106646
"2001","1055761",0,0.95,9.12853387405436,"Extrapolation",1.73150888992075,0.165039568889377,1.40803727887356,2.05498050096795
"2002","1058362",0,0.95,10.6382660392322,"Extrapolation",1.57503693780496,0.156619103473233,1.26806913570648,1.88200473990345
"2003","1059459",0,0.95,28.2070342846792,"Rarefaction",2.04665866265358,0.0668279528249515,1.91567828195614,2.17763904335103
"2004","1061823",0,0.95,9.6492441657957,"Extrapolation",1.52346937252041,0.124574538608429,1.27930776345719,1.76763098158362
"2005","1061888",0,0.95,28.3599181777199,"Extrapolation",1.57707566517099,0.121551281197531,1.33883953174913,1.81531179859285
"2006","1064249",0,0.95,7.10001297776645,"Rarefaction",1.55470124627488,0.0876772410572266,1.38285701153888,1.72654548101088
"2007","1065463",0,0.95,65.5119798228913,"Rarefaction",2.63942752584799,0.0671182656445373,2.5078781424799,2.77097690921607
"2008","1065464",0,0.95,49.1151808748612,"Rarefaction",2.72416253904178,0.120395285756872,2.4881921150499,2.96013296303365
"2009","1065468",0,0.95,10.6382660392322,"Extrapolation",1.86410450071452,0.448441282191151,0.985175738438901,2.74303326299014
"2010","1065469",0,0.95,17.9499988331304,"Rarefaction",1.91315858099567,0.156233873305111,1.60694581615246,2.21937134583889
"2011","1066678",0,0.95,12.9124881332666,"Rarefaction",1.38056165889895,0.0986130454226995,1.18728364146464,1.57383967633325
"2012","1066688",0,0.95,32.9948774992275,"Rarefaction",1.67800523744206,0.166175593330945,1.35230705940383,2.00370341548029
"2013","1066767",0,0.95,6.29999516189408,"Rarefaction",1.55959665554101,0.0808271734602266,1.40117830658679,1.71801500449522
"2014","1067072",0,0.95,18.3529456441376,"Rarefaction",1.66630294259763,0.0409323960991774,1.58607692044232,1.74652896475295
"2015","1067901",0,0.95,14.8259863236092,"Rarefaction",1.18200275425164,0.0264890505661175,1.13008516915739,1.23392033934589
"2016","1067982",0,0.95,7.6698072067258,"Rarefaction",1.60355859437548,0.147267960969982,1.31491869479767,1.89219849395329
"2017","1071539",0,0.95,12.7699236930605,"Extrapolation",1.965032026818,0.183670793391602,1.60504388675857,2.32502016687744
"2018","1073972",0,0.95,22.1697632646226,"Rarefaction",1.44541783894116,0.0809072478149518,1.2868425471356,1.60399313074672
"2019","1075180",0,0.95,11.5784484539882,"Extrapolation",1.77768867674854,0.224809576082475,1.33707000424717,2.21830734924991
"2020","1075186",0,0.95,10.6382660392322,"Extrapolation",1.94178863481772,0.229411825493705,1.49214971922247,2.39142755041297
"2021","1075266",0,0.95,35.5134900871276,"Extrapolation",2.24361393438973,0.1608540279345,1.92834583286991,2.55888203590955
"2022","1075566",0,0.95,25.1172182125631,"Rarefaction",2.05774864553284,0.0566964883856057,1.94662557024716,2.16887172081852
"2023","1076385",0,0.95,6.01457020241846,"Rarefaction",1.37071820262439,0.0488009292830757,1.27507013881747,1.4663662664313
"2024","1076388",0,0.95,8.15144254843734,"Rarefaction",1.48220377437135,0.023506150599367,1.43613256578141,1.52827498296128
"2025","1076390",0,0.95,10.2045723678623,"Rarefaction",1.50571192228163,0.0971425144308724,1.31531609262946,1.69610775193381
"2026","1076396",0,0.95,5.47498135733492,"Rarefaction",1.57619017055234,0.0958471122273761,1.38833328256452,1.76404705854017
"2027","1078824",0,0.95,31.1664912603779,"Rarefaction",1.69281430162789,0.0327732151352582,1.6285799803052,1.75704862295058
"2028","1091170",0,0.95,5.47498135733492,"Rarefaction",1.42451387781578,0.100767642355718,1.22701292799156,1.62201482764
"2029","1094656",0,0.95,6,"Extrapolation",1.56853739928061,0.162266826501536,1.25050026345199,1.88657453510923
"2030","1097046",0,0.95,80.0378192206673,"Rarefaction",2.60473096809898,0.195748501054017,2.2210709560054,2.98839098019255
"2031","1097047",0,0.95,55.8051365751308,"Extrapolation",2.61002192860248,0.144937842589631,2.32594897712987,2.8940948800751
"2032","1097048",0,0.95,68.8238213688656,"Extrapolation",2.80279002613002,0.183461117485381,2.4432128432952,3.16236720896484
"2033","1099472",0,0.95,59.7434034393868,"Rarefaction",2.63044052066974,0.119404941140169,2.39641113645888,2.8644699048806
"2034","1099473",0,0.95,10.4628704871893,"Rarefaction",1.60248002352515,0.201901664732714,1.20676003223035,1.99820001481995
"2035","1100687",0,0.95,9.6492441657957,"Extrapolation",1.79693875754082,0.179247140246241,1.44562081832638,2.14825669675525
"2036","1101095",0,0.95,9.6492441657957,"Extrapolation",1.20204080430612,0.0685320490558772,1.06772045636987,1.33636115224237
"2037","1103115",0,0.95,19.9615210066515,"Rarefaction",2.10497969433153,0.117658233167353,1.8743737948389,2.33558559382415
"2038","1103124",0,0.95,75.5803528799416,"Rarefaction",2.73468056199938,0.150889386111336,2.43894279957181,3.03041832442696
"2039","1107126",0,0.95,6.98642983489525,"Rarefaction",1.70577102030812,0.0818010623331244,1.54544388423808,1.86609815637816
"2040","1107971",0,0.95,57.3547210213546,"Extrapolation",1.58373575805701,0.0991491749192881,1.38940694611834,1.77806456999567
"2041","1108340",0,0.95,14.2656393025391,"Rarefaction",1.66568831951192,0.0588142049258529,1.55041459607789,1.78096204294595
"2042","1112828",0,0.95,24.8831962997609,"Rarefaction",2.04776699613183,0.134740258805478,1.78368094160549,2.31185305065817
"2043","1116471",0,0.95,7.51457317282976,"Extrapolation",1.55087462005977,0.178183529626176,1.20164131935424,1.9001079207653
"2044","1116862",0,0.95,6.01457020241846,"Rarefaction",1.38818203428205,0.0805035267775652,1.23039802116957,1.54596604739454
"2045","1118093",0,0.95,9.12853387405436,"Extrapolation",1.74202577236154,0.171941630570649,1.40502636899998,2.0790251757231
"2046","1119258",0,0.95,12.4831268551101,"Rarefaction",1.45508978883181,0.118018708683025,1.22377737031116,1.68640220735246
"2047","1119308",0,0.95,26.9374352117509,"Rarefaction",1.94215397627351,0.102497039221815,1.74126347087676,2.14304448167026
"2048","1121691",0,0.95,6.6214347308554,"Rarefaction",1.6545705162292,0.0707026209928476,1.51599592547063,1.79314510698777
"2049","1121712",0,0.95,5.34757081520634,"Rarefaction",1.65529018977306,0.189475759190602,1.28392452581609,2.02665585373002
"2050","1124161",0,0.95,10.9788411712597,"Rarefaction",1.44741961457214,0.0225574547964225,1.40320781558826,1.49163141355601
"2051","1125015",0,0.95,6,"Extrapolation",1.48095236614286,0.161198386181873,1.16500933486041,1.79689539742531
"2052","1129822",0,0.95,4.75000330887417,"Rarefaction",1.60255111467846,0.157477080130934,1.2939017092313,1.91120052012562
"2053","1129823",0,0.95,14.7524200731064,"Rarefaction",2.1081434707024,0.0605544394730859,1.98945895023115,2.22682799117366
"2054","1131444",0,0.95,39.5556403602215,"Rarefaction",2.09503513834047,0.129131871480048,1.84194132098332,2.34812895569762
"2055","1131448",0,0.95,7.42814033557855,"Rarefaction",1.46081253991202,0.0343869058273574,1.39341544295063,1.52820963687341
"2056","1132660",0,0.95,29.4825891368397,"Rarefaction",1.72029705672831,0.0470737386274757,1.6280342244008,1.81255988905581
"2057","1133875",0,0.95,8.54999987861433,"Rarefaction",1.49224568971909,0.191977006840586,1.11597767045174,1.86851370898644
"2058","1143577",0,0.95,55.3453635065991,"Extrapolation",3.06093773365026,0.243594873026331,2.58350055570004,3.53837491160048
"2059","1147213",0,0.95,21.5999925090521,"Rarefaction",1.68389720089136,0.109470180265005,1.46933959019084,1.89845481159187
"2060","1149653",0,0.95,9.12853387405436,"Extrapolation",1.8825839668555,0.162493530092027,1.56410250015436,2.20106543355665
"2061","1150859",0,0.95,10.3569154488567,"Extrapolation",1.84503463908434,0.23308084113562,1.38820458497223,2.30186469319646
"2062","1150860",0,0.95,29.1263584412168,"Extrapolation",2.03735553392141,0.106112285738557,1.82937927555662,2.24533179228621
"2063","1151883",0,0.95,6,"Extrapolation",1.72431971064796,0.267756664740022,1.19952629113695,2.24911313015897
"2064","1154496",0,0.95,10.6459933404618,"Extrapolation",1.68189381214122,0.186347276056787,1.31665986245277,2.04712776182966
"2065","1156740",0,0.95,8.57822332212604,"Extrapolation",1.5975339976301,0.234831295294209,1.13727311641056,2.05779487884964
"2066","1157954",0,0.95,41.0941536930307,"Extrapolation",2.5553998934342,0.234148674207667,2.09647692495937,3.01432286190903
"2067","1158146",0,0.95,78.2802716756109,"Extrapolation",2.24350467752057,0.324211742562276,1.60806133873354,2.8789480163076
"2068","1160189",0,0.95,12.0586650054489,"Extrapolation",1.58674554132282,0.108047009019349,1.37497729500762,1.79851378763802
"2069","1162696",0,0.95,31.6693907374318,"Rarefaction",1.82476627095132,0.0577702554819046,1.7115386508291,1.93799389107353
"2070","1162970",0,0.95,10.6459933404618,"Extrapolation",1.49939867305266,0.159433090141915,1.18691555843058,1.81188178767474
"2071","1167465",0,0.95,15.9500217789093,"Rarefaction",2.07041961888635,0.226651917421319,1.62619002371362,2.51464921405909
"2072","1172337",0,0.95,45.352792218047,"Rarefaction",2.44250150931738,0.116966655552983,2.21325107704143,2.67175194159333
"2073","1172338",0,0.95,4.75000330887417,"Rarefaction",1.56819736902353,0.0881019526339529,1.39552071489333,1.74087402315373
"2074","1179709",0,0.95,27.5837003049414,"Rarefaction",2.22315379746163,0.158873033251199,1.91176837417465,2.53453922074862
"2075","1179713",0,0.95,14.6847321734936,"Extrapolation",2.08377950888515,0.352252064570999,1.39337814884611,2.77418086892418
"2076","1179984",0,0.95,10.6382660392322,"Extrapolation",1.64486337107739,0.1374226441647,1.37551993785431,1.91420680430046
"2077","1180926",0,0.95,9.6492441657957,"Extrapolation",1.70937801983528,0.203675416943449,1.31018153808994,2.10857450158061
"2078","1181196",0,0.95,12.3463338776519,"Rarefaction",1.39771257344078,0.0574371082942537,1.28513790980791,1.51028723707364
"2079","1182411",0,0.95,8.57822332212604,"Extrapolation",1.73818025472704,0.203529777959849,1.3392692201443,2.13709128930978
"2080","1183351",0,0.95,5.47498135733492,"Rarefaction",1.68197240995063,0.109101106249132,1.46813817102886,1.89580664887241
"2081","1185696",0,0.95,7.2369830751229,"Rarefaction",1.66611446552975,0.0965197617990348,1.47693920860725,1.85528972245224
"2082","1186908",0,0.95,8.25000623129713,"Rarefaction",1.98123589404458,0.277498813885119,1.43734821307717,2.525123575012
"2083","1186909",0,0.95,37.8444372546475,"Rarefaction",2.08613147797311,0.0925531717237585,1.9047305947396,2.26753236120663
"2084","1186910",0,0.95,38.6809856748742,"Rarefaction",2.35797920413103,0.0615010478915409,2.23743936525214,2.47851904300992
"2085","1188109",0,0.95,6,"Extrapolation",1.57023807953571,0.17993123321983,1.21757934273097,1.92289681634046
"2086","1188110",0,0.95,15.4924726847477,"Extrapolation",2.2746410674559,0.270537035890359,1.74439822062658,2.80488391428523
"2087","1188124",0,0.95,7.51457317282976,"Extrapolation",1.86013288675141,0.21867240855236,1.43154284157615,2.28872293192666
"2088","1190534",0,0.95,8.57822332212604,"Extrapolation",2.00144555821684,0.329138068640121,1.35634679774113,2.64654431869255
"2089","1190535",0,0.95,35.1731644154406,"Extrapolation",2.33786430663567,0.187418479752785,1.97053083628296,2.70519777698838
"2090","1192964",0,0.95,33.6373719107874,"Rarefaction",2.57490704820633,0.0558531985495292,2.46543679062789,2.68437730578477
"2091","1193163",0,0.95,11.5123380259381,"Extrapolation",2.03210538613914,0.290236827174138,1.46325165789065,2.60095911438762
"2092","1195386",0,0.95,15.7183226864032,"Rarefaction",1.20152761591435,0.0486998421410236,1.10607767926516,1.29697755256355
"2093","1195407",0,0.95,5.47498135733492,"Rarefaction",1.38304159314077,0.11735061059641,1.15303862280802,1.61304456347352
"2094","1196600",0,0.95,8.65801128723841,"Rarefaction",1.13420575288946,0.0242193748048466,1.08673665054389,1.18167485523504
"2095","1196601",0,0.95,19.5137136429669,"Rarefaction",1.18581478113947,0.0409008803325945,1.10565052875161,1.26597903352734
"2096","1196602",0,0.95,9.6492441657957,"Extrapolation",1.33304177481341,0.0813074577784134,1.17368208589321,1.49240146373361
"2097","1196603",0,0.95,8.57822332212604,"Extrapolation",1.35875848981378,0.086025267430182,1.19015206389019,1.52736491573736
"2098","1196624",0,0.95,9.12853387405436,"Extrapolation",1.32696108853347,0.0901935189700312,1.15018503971328,1.50373713735366
"2099","1197816",0,0.95,8.54999987861433,"Rarefaction",1.34774860881796,0.0802468769889702,1.19046762004776,1.50502959758816
"2100","1197832",0,0.95,7.51457317282976,"Extrapolation",2.17632667143572,0.426013235892226,1.34135607214959,3.01129727072185
"2101","1199030",0,0.95,7.86012461514386,"Rarefaction",1.3200099152316,0.00821623968441926,1.30390638136179,1.33611344910141
"2102","1200302",0,0.95,14.6847321734936,"Extrapolation",1.64343838721436,0.069174133585518,1.50785957672499,1.77901719770374
"2103","1201793",0,0.95,10.6382660392322,"Extrapolation",1.60141099055953,0.135148957578885,1.33652390115678,1.86629807996227
"2104","1203007",0,0.95,6,"Extrapolation",1.48537413480612,0.119899308145442,1.25037580906979,1.72037246054246
"2105","1203922",0,0.95,26.731514759881,"Rarefaction",1.99970639579946,0.073438400665146,1.85576977541355,2.14364301618537
"2106","1203960",0,0.95,15.9083049616548,"Extrapolation",1.77101028088395,0.173544698708136,1.43086892170815,2.11115164005976
"2107","1204221",0,0.95,9.12853387405436,"Extrapolation",1.20492361265947,0.0359803937172146,1.13440333682416,1.27544388849479
"2108","1204222",0,0.95,9.12853387405436,"Extrapolation",1.59049516163195,0.165585510947184,1.26595352381381,1.91503679945009
"2109","1205153",0,0.95,6.25100785474183,"Rarefaction",1.57815659056534,0.104449611920752,1.37343911300149,1.7828740681292
"2110","1206341",0,0.95,36.7162052199274,"Rarefaction",2.24640835179545,0.176090315570952,1.90127767525009,2.5915390283408
"2111","1206366",0,0.95,9.16725598550327,"Rarefaction",1.50532367828958,0.136291243489778,1.23819774964144,1.77244960693773
"2112","1207598",0,0.95,14.4499783153648,"Rarefaction",1.91059424694853,0.04368090883397,1.82498123882197,1.99620725507509
"2113","1208794",0,0.95,86.0241173515789,"Rarefaction",2.82083524163234,0.100037002551817,2.62476631950944,3.01690416375524
"2114","1210292",0,0.95,6.43999180329332,"Rarefaction",1.33218331795372,0.02920004658622,1.27495227829784,1.38941435760961
"2115","1211220",0,0.95,93.9841382575677,"Rarefaction",2.66956381333483,0.120436052808359,2.43351348739028,2.90561413927938
"2116","1211221",0,0.95,35.8917700186475,"Rarefaction",1.99085449668376,0.10894959605442,1.77731721228691,2.20439178108061
"2117","1212409",0,0.95,6.01457020241846,"Rarefaction",1.77711217514218,0.174350769932777,1.43539094539711,2.11883340488725
"2118","1212425",0,0.95,76.6871741851459,"Rarefaction",2.63734492436194,0.06817280882268,2.50372867434455,2.77096117437933
"2119","1212434",0,0.95,107.818334777945,"Rarefaction",2.69912229539416,0.13295501018608,2.43853526386529,2.95970932692303
"2120","1212452",0,0.95,5.79999904090334,"Rarefaction",1.54110783918231,0.159303135784526,1.22887943042035,1.85333624794428
"2121","1213641",0,0.95,53.2560303499411,"Rarefaction",2.32338396610097,0.131450984053933,2.06574477162291,2.58102316057903
"2122","1213642",0,0.95,36.8002588234048,"Rarefaction",2.50887351445338,0.113171307221999,2.28706182821495,2.73068520069182
"2123","1213647",0,0.95,9.55487605544566,"Rarefaction",1.4271133382314,0.045072435884448,1.33877298720239,1.51545368926041
"2124","1213648",0,0.95,9.6492441657957,"Extrapolation",1.6228376902828,0.197684750316161,1.23538269937033,2.01029268119527
"2125","1214853",0,0.95,6,"Extrapolation",1.61309522196429,0.19210672439852,1.23657296095523,1.98961748297335
"2126","1214857",0,0.95,39.0606675404216,"Rarefaction",2.23226853688519,0.188026915626394,1.86374255413331,2.60079451963708
"2127","1216061",0,0.95,33.9307342860357,"Rarefaction",1.81470137616174,0.0387608481168428,1.73873150984251,1.89067124248098
"2128","1216068",0,0.95,7.51457317282976,"Extrapolation",1.83847265392235,0.211349116330074,1.42423599775104,2.25270931009366
"2129","1216072",0,0.95,9.12853387405436,"Extrapolation",1.84047846297131,0.186349668907501,1.47523982338164,2.20571710256097
"2130","1216073",0,0.95,31.3505099189858,"Rarefaction",2.41941960633849,0.0530635038576743,2.31541704988394,2.52342216279303
"2131","1217276",0,0.95,10.6382660392322,"Extrapolation",1.75335564445007,0.147361830908501,1.46453176317353,2.04217952572661
"2132","1217277",0,0.95,6,"Extrapolation",1.41105440765816,0.145604754562806,1.12567433273727,1.69643448257906
"2133","1217286",0,0.95,28.3599181777199,"Extrapolation",2.25840068295662,0.279832660973264,1.70993874575101,2.80686262016222
"2134","1217287",0,0.95,7.88093570234595,"Rarefaction",1.85714914536348,0.153969918216414,1.55537365095673,2.15892463977023
"2135","1217288",0,0.95,18.2122723319615,"Rarefaction",2.10720998399136,0.0768867727842086,1.9565146784468,2.25790528953593
"2136","1218491",0,0.95,7.51457317282976,"Extrapolation",1.73265304389796,0.26406721297108,1.21509081697678,2.25021527081914
"2137","1218500",0,0.95,5.07012021172492,"Rarefaction",1.63803670349746,0.0413136998124476,1.55706333979696,1.71901006719795
"2138","1218502",0,0.95,11.3437658216559,"Rarefaction",1.69287489445833,0.118171683270128,1.46126265125641,1.92448713766026
"2139","1218645",0,0.95,21.7097617728041,"Extrapolation",2.02679133636643,0.222105355144103,1.59147283951051,2.46210983322235
"2140","1219705",0,0.95,24.4288809098913,"Extrapolation",2.50063027049916,0.21801324432085,2.07333216347756,2.92792837752076
"2141","1219716",0,0.95,21.9315806835172,"Rarefaction",2.25096681991383,0.0783479300009434,2.09740769884872,2.40452594097894
"2142","1220026",0,0.95,9.12853387405436,"Extrapolation",1.66682002186487,0.18643044298422,1.30142306799395,2.03221697573578
"2143","1226962",0,0.95,9.69846235568073,"Rarefaction",1.29008316399078,0.0747288991242577,1.14361721310291,1.43654911487865
"2144","1227229",0,0.95,27.5716754420657,"Extrapolation",1.87587554926504,0.145102316125537,1.59148023558564,2.16027086294444
"2145","1228440",0,0.95,10.4628704871893,"Rarefaction",1.52493846134812,0.12084532027012,1.28808598591848,1.76179093677777
"2146","1228442",0,0.95,20.3362399395407,"Extrapolation",1.86495131090256,0.137826809985324,1.59481572722728,2.13508689457784
"2147","1229737",0,0.95,12.4541524808274,"Extrapolation",1.61654517333892,0.196340444943462,1.23172497254117,2.00136537413668
"2148","1230939",0,0.95,44.5048344501068,"Rarefaction",2.72802205791545,0.318988969186781,2.1028151668438,3.3532289489871
"2149","1233040",0,0.95,9.90001294707063,"Rarefaction",1.39951209359148,0.0971270861590644,1.2091465027964,1.58987768438657
"2150","1233041",0,0.95,11.2800041949157,"Rarefaction",1.26978226910885,0.0488756171672247,1.17398781973892,1.36557671847878
"2151","1233093",0,0.95,19.1258968222667,"Rarefaction",1.70320771956849,0.0450220484623295,1.61496612607211,1.79144931306488
"2152","1237896",0,0.95,7.0909291957663,"Rarefaction",1.37164950905012,0.08700289604592,1.20112696624944,1.54217205185081
"2153","1237990",0,0.95,6,"Extrapolation",1.5149659712449,0.144698648135885,1.23136183228693,1.79857011020287
"2154","1239205",0,0.95,9.07733772853746,"Rarefaction",1.57520992158372,0.0338331801574866,1.50889810699259,1.64152173617485
"2155","1246574",0,0.95,9.12853387405436,"Extrapolation",1.69466714674705,0.2233070019085,1.25699346551077,2.13234082798333
"2156","1246726",0,0.95,15.7318099258729,"Rarefaction",1.72430007280858,0.160795574000254,1.40914653889463,2.03945360672252
"2157","1247788",0,0.95,69.7552223971547,"Extrapolation",3.10251004612444,0.350000647049274,2.41652138334215,3.78849870890673
"2158","1251504",0,0.95,13.5817179887027,"Rarefaction",1.46056988899445,0.0731686816549969,1.31716190815438,1.60397786983452
"2159","1252709",0,0.95,12.0586650054489,"Extrapolation",1.44953364652641,0.0833828273263836,1.28610630803758,1.61296098501524
"2160","1252716",0,0.95,10.4045347344038,"Rarefaction",1.44676382616103,0.0486184721239596,1.3514733718147,1.54205428050735
"2161","1252717",0,0.95,30.3314351940525,"Rarefaction",1.71838010649379,0.0828166205898368,1.55606251281639,1.88069770017119
"2162","1252718",0,0.95,24.249302006676,"Rarefaction",1.8160586340143,0.0258151841840586,1.76546180275928,1.86665546526933
"2163","1253930",0,0.95,9.42893243486521,"Rarefaction",1.69062021102921,0.221285204202253,1.25690918048121,2.12433124157722
"2164","1253931",0,0.95,9.7946821247079,"Rarefaction",1.56401103081584,0.041705383024009,1.48226998212733,1.64575207950434
"2165","1253932",0,0.95,23.9940882983235,"Rarefaction",2.06937407240315,0.0207754995532643,2.02865484151792,2.11009330328838
"2166","1253933",0,0.95,24.1791695810633,"Extrapolation",1.99682175412239,0.117987900621386,1.76556971829298,2.22807378995179
"2167","1255146",0,0.95,18.4999880424957,"Rarefaction",1.79884640406777,0.111307981291987,1.58068676954362,2.01700603859192
"2168","1255162",0,0.95,36.1401535304086,"Rarefaction",2.5809158880206,0.0487608044272243,2.48534646748604,2.67648530855516
"2169","1258601",0,0.95,9.12853387405436,"Extrapolation",1.86561284752565,0.230820569947762,1.41321284353703,2.31801285151427
"2170","1261027",0,0.95,31.9913254273859,"Extrapolation",1.97880637505853,0.131613527387255,1.72084860150124,2.23676414861583
"2171","1262207",0,0.95,10.012753139964,"Rarefaction",1.21044966623909,0.0242892346652291,1.1628436410832,1.25805569139498
"2172","1262347",0,0.95,10.6459933404618,"Extrapolation",1.62297738901804,0.147820647332121,1.33325424407568,1.91270053396039
"2173","1263453",0,0.95,15.7896216752938,"Rarefaction",1.92812738678421,0.0304913408800816,1.86836545681891,1.9878893167495
